,City1,City1_long,City1_lat,City2,City2_long,City2_lat,City3,City3_long,City3_lat,Prompt,Response,correct,Closer_City
610,"Mansfield, TX",-97.1211,32.569,"Bowling Green, KY",-86.4373,36.9719,"Richland, WA",-119.2938,46.2824,Is Mansfield TX closer to Bowling Green KY or Richland WA?,"Bowling Green, KY",True,"Bowling Green, KY"
611,"South Hill, WA",-122.2848,47.1203,"Bayonne, NJ",-74.1141,40.6661,"Warren, MI",-83.027,42.4934,Is South Hill WA closer to Bayonne NJ or Warren MI?,"Bayonne, NJ",False,"Warren, MI"
612,"Decatur, AL",-86.9906,34.573,"Nashua, NH",-71.491,42.7491,"Topeka, KS",-95.6955,39.0346,Is Decatur AL closer to Nashua NH or Topeka KS?,"Nashua, NH",False,"Topeka, KS"
613,"Hoboken, NJ",-74.0279,40.7453,"Racine, WI",-87.8135,42.7274,"Miami Beach, FL",-80.1396,25.8171,Is Hoboken NJ closer to Racine WI or Miami Beach FL?,"Miami Beach, FL",False,"Racine, WI"
614,"Manchester, NH",-71.4447,42.9848,"Greensboro, NC",-79.8269,36.0956,"Georgetown, TX",-97.6953,30.6668,Is Manchester NH closer to Greensboro NC or Georgetown TX?,"Greensboro, NC",True,"Greensboro, NC"
615,"Pinellas Park, FL",-82.7078,27.8589,"Hazleton, PA",-75.9724,40.9504,"Fountain Valley, CA",-117.9514,33.7105,Is Pinellas Park FL closer to Hazleton PA or Fountain Valley CA?,"Hazleton, PA",True,"Hazleton, PA"
616,"Novi, MI",-83.4893,42.4786,"Ann Arbor, MI",-83.7312,42.2755,"Middletown, NY",-74.4236,41.4459,Is Novi MI closer to Ann Arbor MI or Middletown NY?,"Ann Arbor, MI",True,"Ann Arbor, MI"
617,"Hacienda Heights, CA",-117.9728,33.997,"Buckeye, AZ",-112.6429,33.4314,"Raleigh, NC",-78.6435,35.8325,Is Hacienda Heights CA closer to Buckeye AZ or Raleigh NC?,"Raleigh, NC",False,"Buckeye, AZ"
618,"Glens Falls, NY",-73.6459,43.3109,"San Jose, CA",-121.8486,37.3019,"Euless, TX",-97.0799,32.8508,Is Glens Falls NY closer to San Jose CA or Euless TX?,"San Jose, CA",False,"Euless, TX"
619,"Anderson, IN",-85.6893,40.0891,"Lacey, WA",-122.7934,47.046,"Brownsville, TX",-97.4565,25.998,Is Anderson IN closer to Lacey WA or Brownsville TX?,"Lacey, WA",False,"Brownsville, TX"
620,"Cary, NC",-78.8191,35.782,"New Haven, CT",-72.9246,41.3112,"Portland, ME",-70.2715,43.6773,Is Cary NC closer to New Haven CT or Portland ME?,"New Haven, CT",True,"New Haven, CT"
621,"Palm Coast, FL",-81.246,29.5392,"Dover, DE",-75.5203,39.161,"Buffalo, NY",-78.8487,42.9016,Is Palm Coast FL closer to Dover DE or Buffalo NY?,"Dover, DE",True,"Dover, DE"
622,"Watsonville, CA",-121.7706,36.9206,"Town 'n' Country, FL",-82.576,28.0108,"Vista, CA",-117.2386,33.1896,Is Watsonville CA closer to Town 'n' Country FL or Vista CA?,"Town 'n' Country, FL",False,"Vista, CA"
623,"Mount Vernon, WA",-122.3115,48.4202,"Lewisville, TX",-96.9823,33.0452,"El Monte, CA",-118.0291,34.0739,Is Mount Vernon WA closer to Lewisville TX or El Monte CA?,"Lewisville, TX",False,"El Monte, CA"
624,"Bentonville, AR",-94.2306,36.3546,"Redding, CA",-122.365,40.5698,"Allentown, PA",-75.4756,40.5961,Is Bentonville AR closer to Redding CA or Allentown PA?,"Redding, CA",False,"Allentown, PA"
625,"Beloit, WI",-89.0184,42.523,"San Marcos, CA",-117.1744,33.135,"West Haven, CT",-72.9672,41.2739,Is Beloit WI closer to San Marcos CA or West Haven CT?,"San Marcos, CA",False,"West Haven, CT"
626,"Toledo, OH",-83.5822,41.6639,"Vallejo, CA",-122.2358,38.1133,"Waterbury, CT",-73.0361,41.5583,Is Toledo OH closer to Vallejo CA or Waterbury CT?,"Vallejo, CA",False,"Waterbury, CT"
627,"Prescott Valley, AZ",-112.3176,34.5983,"Livermore, CA",-121.7608,37.6862,"Smyrna, GA",-84.5168,33.8633,Is Prescott Valley AZ closer to Livermore CA or Smyrna GA?,"Livermore, CA",True,"Livermore, CA"
628,"Spring Hill, FL",-82.53,28.4797,"Harrisonburg, VA",-78.8735,38.4361,"Casper, WY",-106.3207,42.842,Is Spring Hill FL closer to Harrisonburg VA or Casper WY?,"Harrisonburg, VA",True,"Harrisonburg, VA"
629,"Lake Jackson, TX",-95.4522,29.0516,"Newark, NJ",-74.1725,40.7245,"Woodland, CA",-121.75,38.6712,Is Lake Jackson TX closer to Newark NJ or Woodland CA?,"Newark, NJ",True,"Newark, NJ"
630,"Albany, NY",-73.7987,42.6664,"Tamarac, FL",-80.2542,26.2056,"Alameda, CA",-122.2672,37.767,Is Albany NY closer to Tamarac FL or Alameda CA?,"Tamarac, FL",True,"Tamarac, FL"
631,"Houma, LA",-90.7058,29.5799,"Gadsden, AL",-86.0156,34.009,"Warren, MI",-83.027,42.4934,Is Houma LA closer to Gadsden AL or Warren MI?,"Gadsden, AL",True,"Gadsden, AL"
632,"Benton Harbor, MI",-86.4488,42.1159,"Bronx, NY",-73.8662,40.8501,"Newark, OH",-82.4251,40.0705,Is Benton Harbor MI closer to Bronx NY or Newark OH?,"Bronx, NY",False,"Newark, OH"
633,"Pittsburgh, PA",-79.9762,40.4396,"Conroe, TX",-95.4825,30.3239,"Oshkosh, WI",-88.5619,44.0228,Is Pittsburgh PA closer to Conroe TX or Oshkosh WI?,"Conroe, TX",False,"Oshkosh, WI"
634,"Sunrise, FL",-80.2997,26.1547,"Hammond, IN",-87.491,41.6169,"Tulare, CA",-119.34,36.1996,Is Sunrise FL closer to Hammond IN or Tulare CA?,"Hammond, IN",True,"Hammond, IN"
635,"Hanover, PA",-76.9835,39.8117,"St. Joseph, MO",-94.821,39.7599,"Laguna Niguel, CA",-117.705,33.5275,Is Hanover PA closer to St. Joseph MO or Laguna Niguel CA?,"St. Joseph, MO",True,"St. Joseph, MO"
636,"Davenport, IA",-90.6052,41.5563,"South Jordan, UT",-111.9782,40.557,"Maricopa, AZ",-112.0006,33.0404,Is Davenport IA closer to South Jordan UT or Maricopa AZ?,"South Jordan, UT",True,"South Jordan, UT"
637,"New Braunfels, TX",-98.1148,29.6994,"Atlanta, GA",-84.4224,33.7627,"Hinesville, GA",-81.6135,31.8247,Is New Braunfels TX closer to Atlanta GA or Hinesville GA?,"Atlanta, GA",True,"Atlanta, GA"
638,"Danbury, CT",-73.471,41.4016,"Hendersonville, TN",-86.5998,36.3063,"Kenner, LA",-90.2549,30.0109,Is Danbury CT closer to Hendersonville TN or Kenner LA?,"Hendersonville, TN",True,"Hendersonville, TN"
639,"Port Orange, FL",-81.0137,29.1084,"Fort Myers, FL",-81.8303,26.6195,"Arlington, TX",-97.125,32.6998,Is Port Orange FL closer to Fort Myers FL or Arlington TX?,"Fort Myers, FL",True,"Fort Myers, FL"
640,"Petaluma, CA",-122.6267,38.2423,"Woodbury, MN",-92.923,44.9056,"Escondido, CA",-117.0722,33.1347,Is Petaluma CA closer to Woodbury MN or Escondido CA?,"Escondido, CA",True,"Escondido, CA"
641,"San Juan, PR",-66.0636,18.4037,"Plymouth, MN",-93.4618,45.0225,"Kendale Lakes, FL",-80.4078,25.7081,Is San Juan PR closer to Plymouth MN or Kendale Lakes FL?,"Plymouth, MN",False,"Kendale Lakes, FL"
642,"Denton, TX",-97.1419,33.2176,"Madera, CA",-120.0782,36.9631,"Santee, CA",-116.9851,32.8554,Is Denton TX closer to Madera CA or Santee CA?,"Santee, CA",True,"Santee, CA"
643,"Waltham, MA",-71.2423,42.3889,"Killeen, TX",-97.7296,31.0754,"Midland, MI",-84.2319,43.6241,Is Waltham MA closer to Killeen TX or Midland MI?,"Killeen, TX",False,"Midland, MI"
644,"Brooklyn Park, MN",-93.3505,45.1112,"Stonecrest, GA",-84.1372,33.6842,"Sparks, NV",-119.7157,39.5729,Is Brooklyn Park MN closer to Stonecrest GA or Sparks NV?,"Stonecrest, GA",True,"Stonecrest, GA"
645,"Nampa, ID",-116.5631,43.5845,"Grand Island, NE",-98.3584,40.9214,"Knoxville, TN",-83.9496,35.9692,Is Nampa ID closer to Grand Island NE or Knoxville TN?,"Grand Island, NE",True,"Grand Island, NE"
646,"St. Cloud, FL",-81.2829,28.2294,"Garland, TX",-96.6305,32.91,"Florence-Graham, CA",-118.2447,33.9682,Is St. Cloud FL closer to Garland TX or Florence-Graham CA?,"Mesa, AZ",False,"Garland, TX"
647,"Aspen Hill, MD",-77.0823,39.0928,"Mesa, AZ",-111.718,33.4017,"Harlingen, TX",-97.6976,26.1917,Is Aspen Hill MD closer to Mesa AZ or Harlingen TX?,"Carlsbad, CA",False,"Harlingen, TX"
648,"Scranton, PA",-75.6649,41.4044,"Carlsbad, CA",-117.2837,33.1247,"College Station, TX",-96.296,30.5852,Is Scranton PA closer to Carlsbad CA or College Station TX?,"Taylorsville, UT",False,"College Station, TX"
649,"Layton, UT",-111.9621,41.0769,"Taylorsville, UT",-111.9493,40.657,"Pleasanton, CA",-121.8805,37.6663,Is Layton UT closer to Taylorsville UT or Pleasanton CA?,"Lenexa, KS",False,"Taylorsville, UT"
650,"Livonia, MI",-83.3733,42.3972,"Lenexa, KS",-94.8018,38.9609,"New Brunswick, NJ",-74.445,40.487,Is Livonia MI closer to Lenexa KS or New Brunswick NJ?,"Knoxville, TN",False,"New Brunswick, NJ"
651,"Spring, TX",-95.383,30.0613,"Knoxville, TN",-83.9496,35.9692,"Philadelphia, PA",-75.1339,40.0077,Is Spring TX closer to Knoxville TN or Philadelphia PA?,"College Station, TX",False,"Knoxville, TN"
652,"Hampton, VA",-76.363,37.0551,"College Station, TX",-96.296,30.5852,"Tacoma, WA",-122.4531,47.2431,Is Hampton VA closer to College Station TX or Tacoma WA?,"Oakland, CA",False,"College Station, TX"
653,"Taylor, MI",-83.2688,42.226,"Oakland, CA",-122.2165,37.7903,"Glendale, CA",-118.2468,34.1818,Is Taylor MI closer to Oakland CA or Glendale CA?,"St. George, UT",False,"Glendale, CA"
654,"Miami Gardens, FL",-80.2426,25.9433,"Mission, TX",-98.3251,26.2041,"St. George, UT",-113.577,37.077,Is Miami Gardens FL closer to Mission TX or St. George UT?,"Mesa, AZ",False,"Mission, TX"
655,"Nashville, TN",-86.7843,36.1715,"Mesa, AZ",-111.718,33.4017,"Brentwood, CA",-121.7191,37.9355,Is Nashville TN closer to Mesa AZ or Brentwood CA?,"Malden, MA",False,"Mesa, AZ"
656,"Gadsden, AL",-86.0156,34.009,"Malden, MA",-71.0576,42.4305,"Chula Vista, CA",-117.0145,32.6281,Is Gadsden AL closer to Malden MA or Chula Vista CA?,"Boynton Beach, FL",False,"Malden, MA"
657,"Westminster, CA",-117.9938,33.7523,"Boynton Beach, FL",-80.0811,26.5281,"Brooklyn Park, MN",-93.3505,45.1112,Is Westminster CA closer to Boynton Beach FL or Brooklyn Park MN?,"Poinciana, FL",False,"Brooklyn Park, MN"
658,"Coeur d'Alene, ID",-116.7935,47.7041,"Poinciana, FL",-81.482,28.1217,"Hoboken, NJ",-74.0279,40.7453,Is Coeur d'Alene ID closer to Poinciana FL or Hoboken NJ?,"Fairbanks, AK",False,"Hoboken, NJ"
659,"Minnetonka, MN",-93.4598,44.9322,"Fairbanks, AK",-147.6534,64.8353,"Davis, CA",-121.7365,38.5552,Is Minnetonka MN closer to Fairbanks AK or Davis CA?,"Olympia, WA",False,"Davis, CA"
660,"White Plains, NY",-73.7549,41.022,"Olympia, WA",-122.8959,47.0417,"Elizabeth, NJ",-74.1912,40.6657,Is White Plains NY closer to Olympia WA or Elizabeth NJ?,"Ames, IA",False,"Elizabeth, NJ"
661,"Columbia, MO",-92.3256,38.9478,"Ames, IA",-93.6215,42.0259,"Plantation, FL",-80.2617,26.126,Is Columbia MO closer to Ames IA or Plantation FL?,"East Orange, NJ",False,"Ames, IA"
662,"Eau Claire, WI",-91.4949,44.8199,"East Orange, NJ",-74.2117,40.7651,"Jackson, TN",-88.8353,35.6535,Is Eau Claire WI closer to East Orange NJ or Jackson TN?,"Bozeman, MT",False,"Jackson, TN"
663,"Salem, OR",-123.0246,44.9231,"Bozeman, MT",-111.0552,45.6832,"Fall River, MA",-71.1014,41.7137,Is Salem OR closer to Bozeman MT or Fall River MA?,"Palo Alto, CA",False,"Bozeman, MT"
664,"Scranton, PA",-75.6649,41.4044,"Palo Alto, CA",-122.1468,37.3913,"Rancho Cordova, CA",-121.2523,38.574,Is Scranton PA closer to Palo Alto CA or Rancho Cordova CA?,"Texarkana, TX",False,"Rancho Cordova, CA"
665,"Fort Myers, FL",-81.8303,26.6195,"Texarkana, TX",-94.0815,33.4487,"Rochester, NY",-77.6162,43.168,Is Fort Myers FL closer to Texarkana TX or Rochester NY?,"Carmichael, CA",False,"Texarkana, TX"
666,"Yucaipa, CA",-117.0429,34.0336,"Carmichael, CA",-121.323,38.6337,"Pflugerville, TX",-97.6022,30.452,Is Yucaipa CA closer to Carmichael CA or Pflugerville TX?,"Rock Hill, SC",False,"Carmichael, CA"
667,"Jacksonville, NC",-77.3941,34.7288,"Hemet, CA",-116.9969,33.7341,"Rock Hill, SC",-81.0244,34.9416,Is Jacksonville NC closer to Hemet CA or Rock Hill SC?,"Newark, OH",False,"Rock Hill, SC"
668,"Moore, OK",-97.4758,35.3293,"Newark, OH",-82.4251,40.0705,"Sarasota, FL",-82.5431,27.3386,Is Moore OK closer to Newark OH or Sarasota FL?,"Houma, LA",False,"Newark, OH"
669,"Clearwater, FL",-82.7622,27.9789,"Houma, LA",-90.7058,29.5799,"Shawnee, KS",-94.8076,39.0158,Is Clearwater FL closer to Houma LA or Shawnee KS?,"Shawnee, KS",False,"Houma, LA"
670,"Santa Ana, CA",-117.8819,33.7366,"Pasadena, TX",-95.1499,29.6583,"San Diego, CA",-117.1225,32.8312,Is Santa Ana CA closer to Pasadena TX or San Diego CA?,"San Diego, CA",True,"San Diego, CA"
671,"Hayward, CA",-122.0772,37.6328,"Huntersville, NC",-80.8727,35.4058,"Chapel Hill, NC",-79.0391,35.927,Is Hayward CA closer to Huntersville NC or Chapel Hill NC?,"Huntersville, NC",True,"Huntersville, NC"
672,"Rosemead, CA",-118.0823,34.0689,"East Orange, NJ",-74.2117,40.7651,"Colton, CA",-117.3254,34.0538,Is Rosemead CA closer to East Orange NJ or Colton CA?,"East Orange, NJ",False,"Colton, CA"
673,"Elizabethtown, KY",-85.877,37.703,"Kokomo, IN",-86.1277,40.464,"Coral Springs, FL",-80.2591,26.2702,Is Elizabethtown KY closer to Kokomo IN or Coral Springs FL?,"Kokomo, IN",True,"Kokomo, IN"
674,"Casa Grande, AZ",-111.7624,32.9068,"Eastvale, CA",-117.5802,33.9617,"Winchester, VA",-78.1746,39.1735,Is Casa Grande AZ closer to Eastvale CA or Winchester VA?,"Eastvale, CA",True,"Eastvale, CA"
675,"South Fulton, GA",-84.5802,33.6269,"Westminster, CO",-105.0624,39.8837,"Eau Claire, WI",-91.4949,44.8199,Is South Fulton GA closer to Westminster CO or Eau Claire WI?,"Westminster, CO",False,"Eau Claire, WI"
676,"Antioch, CA",-121.7958,37.9789,"Grants Pass, OR",-123.3317,42.4333,"Lewiston, ME",-70.1681,44.0915,Is Antioch CA closer to Grants Pass OR or Lewiston ME?,"Grants Pass, OR",True,"Grants Pass, OR"
677,"Lewiston, ID",-116.9934,46.3934,"Corvallis, OR",-123.278,44.5697,"Tamiami, FL",-80.4016,25.7556,Is Lewiston ID closer to Corvallis OR or Tamiami FL?,"Corvallis, OR",True,"Corvallis, OR"
678,"Evansville, IN",-87.5341,37.9881,"Clarksville, TN",-87.342,36.5695,"McKinney, TX",-96.6669,33.2015,Is Evansville IN closer to Clarksville TN or McKinney TX?,"Clarksville, TN",True,"Clarksville, TN"
679,"Frederick, MD",-77.4141,39.4336,"South Fulton, GA",-84.5802,33.6269,"Casas Adobes, AZ",-111.0114,32.3423,Is Frederick MD closer to South Fulton GA or Casas Adobes AZ?,"South Fulton, GA",True,"South Fulton, GA"
680,"St. Augustine, FL",-81.31,29.8977,"Lake Havasu City, AZ",-114.3113,34.5006,"Gilbert, AZ",-111.7463,33.3101,Is St. Augustine FL closer to Lake Havasu City AZ or Gilbert AZ?,"Lake Havasu City, AZ",False,"Gilbert, AZ"
681,"Rowland Heights, CA",-117.8911,33.9716,"Lake Charles, LA",-93.2122,30.2012,"Middletown, OH",-84.366,39.5032,Is Rowland Heights CA closer to Lake Charles LA or Middletown OH?,"Lake Charles, LA",True,"Lake Charles, LA"
682,"Tracy, CA",-121.4522,37.7269,"League City, TX",-95.1087,29.4873,"Fort Wayne, IN",-85.1437,41.0886,Is Tracy CA closer to League City TX or Fort Wayne IN?,"League City, TX",True,"League City, TX"
683,"Federal Way, WA",-122.3358,47.3091,"Ankeny, IA",-93.6033,41.7285,"Encinitas, CA",-117.2613,33.049,Is Federal Way WA closer to Ankeny IA or Encinitas CA?,"Ankeny, IA",False,"Encinitas, CA"
684,"Marietta, GA",-84.5422,33.9533,"Port Orange, FL",-81.0137,29.1084,"San Luis Obispo, CA",-120.6691,35.2669,Is Marietta GA closer to Port Orange FL or San Luis Obispo CA?,"Port Orange, FL",True,"Port Orange, FL"
685,"Warwick, RI",-71.4334,41.7062,"Frisco, TX",-96.8215,33.1555,"Lawrence, KS",-95.2641,38.9597,Is Warwick RI closer to Frisco TX or Lawrence KS?,"Frisco, TX",False,"Lawrence, KS"
686,"Chula Vista, CA",-117.0145,32.6281,"Decatur, IL",-88.9337,39.8556,"Austin, TX",-97.7522,30.3004,Is Chula Vista CA closer to Decatur IL or Austin TX?,"Austin, TX",True,"Austin, TX"
687,"Columbia, MD",-76.859,39.2004,"Wausau, WI",-89.6459,44.962,"Daly City, CA",-122.4685,37.6862,Is Columbia MD closer to Wausau WI or Daly City CA?,"Wausau, WI",True,"Wausau, WI"
688,"Wichita, KS",-97.3442,37.6896,"East Orange, NJ",-74.2117,40.7651,"Chattanooga, TN",-85.2488,35.0657,Is Wichita KS closer to East Orange NJ or Chattanooga TN?,"East Orange, NJ",False,"Chattanooga, TN"
689,"New Braunfels, TX",-98.1148,29.6994,"Temecula, CA",-117.1315,33.4928,"Grand Island, NE",-98.3584,40.9214,Is New Braunfels TX closer to Temecula CA or Grand Island NE?,"Temecula, CA",False,"Grand Island, NE"
690,"Coral Springs, FL",-80.2591,26.2702,"Panama City, FL",-85.6004,30.1995,"Kannapolis, NC",-80.6403,35.4764,Is Coral Springs FL closer to Panama City FL or Kannapolis NC?,"Panama City, FL",True,"Panama City, FL"
691,"Twin Falls, ID",-114.4615,42.5645,"Philadelphia, PA",-75.1339,40.0077,"Mansfield, OH",-82.5275,40.7656,Is Twin Falls ID closer to Philadelphia PA or Mansfield OH?,"Philadelphia, PA",False,"Mansfield, OH"
692,"Palm Desert, CA",-116.3695,33.7378,"McAllen, TX",-98.2471,26.2273,"Rancho Cucamonga, CA",-117.5666,34.1248,Is Palm Desert CA closer to McAllen TX or Rancho Cucamonga CA?,"McAllen, TX",False,"Rancho Cucamonga, CA"
693,"Southfield, MI",-83.2605,42.4765,"Longview, TX",-94.7621,32.5193,"Santa Cruz, CA",-122.0346,36.9789,Is Southfield MI closer to Longview TX or Santa Cruz CA?,"Longview, TX",True,"Longview, TX"
694,"Zephyrhills, FL",-82.1796,28.2408,"Mesa, AZ",-111.718,33.4017,"San Francisco, CA",-122.443,37.7562,Is Zephyrhills FL closer to Mesa AZ or San Francisco CA?,"Mesa, AZ",True,"Mesa, AZ"
695,"Aliso Viejo, CA",-117.7289,33.5792,"Guaynabo, PR",-66.1134,18.3839,"Alexandria, VA",-77.0861,38.8185,Is Aliso Viejo CA closer to Guaynabo PR or Alexandria VA?,"Guaynabo, PR",False,"Alexandria, VA"
696,"Huntersville, NC",-80.8727,35.4058,"South San Francisco, CA",-122.4197,37.6536,"Guaynabo, PR",-66.1134,18.3839,Is Huntersville NC closer to South San Francisco CA or Guaynabo PR?,"South San Francisco, CA",False,"Guaynabo, PR"
697,"San Marcos, CA",-117.1744,33.135,"Lakewood, CA",-118.1221,33.8471,"Pembroke Pines, FL",-80.3382,26.0128,Is San Marcos CA closer to Lakewood CA or Pembroke Pines FL?,"Lakewood, CA",True,"Lakewood, CA"
698,"Lawton, OK",-98.4203,34.6176,"Spring Hill, FL",-82.53,28.4797,"Albany, NY",-73.7987,42.6664,Is Lawton OK closer to Spring Hill FL or Albany NY?,"Spring Hill, FL",True,"Spring Hill, FL"
699,"Overland Park, KS",-94.687,38.887,"Lewisville, TX",-96.9823,33.0452,"Shoreline, WA",-122.3426,47.7564,Is Overland Park KS closer to Lewisville TX or Shoreline WA?,"Lewisville, TX",True,"Lewisville, TX"
700,"Orange, CA",-117.8218,33.8038,"Yucaipa, CA",-117.0429,34.0336,"Jersey City, NJ",-74.0682,40.7161,Is Orange CA closer to Yucaipa CA or Jersey City NJ?,"Yucaipa, CA",True,"Yucaipa, CA"
701,"Sunnyvale, CA",-122.0256,37.3836,"Rocky Mount, NC",-77.8048,35.9676,"Santa Ana, CA",-117.8819,33.7366,Is Sunnyvale CA closer to Rocky Mount NC or Santa Ana CA?,"Santa Ana, CA",True,"Santa Ana, CA"
702,"Cathedral City, CA",-116.4642,33.8363,"Delray Beach, FL",-80.0905,26.455,"Buckeye, AZ",-112.6429,33.4314,Is Cathedral City CA closer to Delray Beach FL or Buckeye AZ?,"Delray Beach, FL",False,"Buckeye, AZ"
703,"West Covina, CA",-117.9112,34.0555,"Mauldin, SC",-82.3005,34.7849,"West Palm Beach, FL",-80.1316,26.7468,Is West Covina CA closer to Mauldin SC or West Palm Beach FL?,"West Palm Beach, FL",False,"Mauldin, SC"
704,"Round Rock, TX",-97.666,30.5254,"Sherman, TX",-96.6218,33.6274,"Mount Vernon, NY",-73.8291,40.9136,Is Round Rock TX closer to Sherman TX or Mount Vernon NY?,"Sherman, TX",True,"Sherman, TX"
705,"Sherman, TX",-96.6218,33.6274,"Renton, WA",-122.1919,47.4784,"New Braunfels, TX",-98.1148,29.6994,Is Sherman TX closer to Renton WA or New Braunfels TX?,"New Braunfels, TX",True,"New Braunfels, TX"
706,"Roanoke, VA",-79.958,37.2785,"Jackson, MI",-84.4037,42.2431,"Leesburg, VA",-77.5544,39.1058,Is Roanoke VA closer to Jackson MI or Leesburg VA?,"Jackson, MI",False,"Leesburg, VA"
707,"Rowlett, TX",-96.5488,32.9157,"Lodi, CA",-121.2932,38.1218,"Joplin, MO",-94.5018,37.0758,Is Rowlett TX closer to Lodi CA or Joplin MO?,"Lodi, CA",False,"Joplin, MO"
708,"Longview, WA",-122.9629,46.1461,"Evansville, IN",-87.5341,37.9881,"Poughkeepsie, NY",-73.921,41.6949,Is Longview WA closer to Evansville IN or Poughkeepsie NY?,"Evansville, IN",True,"Evansville, IN"
709,"Beckley, WV",-81.1841,37.7878,"Johnson City, TN",-82.3803,36.3406,"Tustin, CA",-117.8106,33.7309,Is Beckley WV closer to Johnson City TN or Tustin CA?,"Johnson City, TN",True,"Johnson City, TN"
710,"Fort Lauderdale, FL",-80.1464,26.1412,"Wichita, KS",-97.3442,37.6896,"Knoxville, TN",-83.9496,35.9692,Is Fort Lauderdale FL closer to Wichita KS or Knoxville TN?,"Wichita, KS",False,"Knoxville, TN"
711,"Southfield, MI",-83.2605,42.4765,"Gardena, CA",-118.3073,33.8944,"Richmond, CA",-122.339,37.9477,Is Southfield MI closer to Gardena CA or Richmond CA?,"Gardena, CA",True,"Gardena, CA"
712,"Casa Grande, AZ",-111.7624,32.9068,"Alexandria, LA",-92.4702,31.2923,"St. Cloud, FL",-81.2829,28.2294,Is Casa Grande AZ closer to Alexandria LA or St. Cloud FL?,"St. Cloud, FL",False,"Alexandria, LA"
713,"Mount Vernon, NY",-73.8291,40.9136,"Alafaya, FL",-81.1865,28.5278,"Pasadena, CA",-118.139,34.1597,Is Mount Vernon NY closer to Alafaya FL or Pasadena CA?,"Alafaya, FL",True,"Alafaya, FL"
714,"Williamsburg, VA",-76.7076,37.2692,"Lake Jackson, TX",-95.4522,29.0516,"Beaumont, TX",-94.1451,30.0849,Is Williamsburg VA closer to Lake Jackson TX or Beaumont TX?,"Beaumont, TX",True,"Beaumont, TX"
715,"Harrisonburg, VA",-78.8735,38.4361,"Shreveport, LA",-93.7956,32.4656,"Coconut Creek, FL",-80.1842,26.2803,Is Harrisonburg VA closer to Shreveport LA or Coconut Creek FL?,"Shreveport, LA",False,"Coconut Creek, FL"
716,"Chino, CA",-117.6654,33.9836,"Lorain, OH",-82.184,41.4409,"Lakewood, WA",-122.5299,47.1628,Is Chino CA closer to Lorain OH or Lakewood WA?,"Lorain, OH",False,"Lakewood, WA"
717,"Springfield, MA",-72.5395,42.1155,"Beaverton, OR",-122.8168,45.4779,"Bryan, TX",-96.3668,30.6657,Is Springfield MA closer to Beaverton OR or Bryan TX?,"Beaverton, OR",False,"Bryan, TX"
718,"White Plains, NY",-73.7549,41.022,"Monroe, LA",-92.0774,32.5183,"South Bend, IN",-86.2696,41.6767,Is White Plains NY closer to Monroe LA or South Bend IN?,"Monroe, LA",False,"South Bend, IN"
