,city_st,lat,lng,population
6014,"Jamesburg,NJ",40.3494,-74.44,5885
6015,"Massanetta Springs,VA",38.3899,-78.834,5884
6016,"Gustine,CA",37.2545,-120.9949,5882
6017,"Nolanville,TX",31.0754,-97.609,5879
6019,"Spring Ridge,MD",39.4043,-77.3413,5876
6018,"Windcrest,TX",29.5149,-98.3818,5876
6020,"Brookville,OH",39.8393,-84.4176,5874
6021,"Mayflower Village,CA",34.116,-118.0096,5873
6022,"Marlow Heights,MD",38.8237,-76.9485,5872
6023,"Elsmere,DE",39.7385,-75.5946,5872
6024,"Turpin Hills,OH",39.1063,-84.3703,5870
6025,"Luling,TX",29.6814,-97.6468,5869
6026,"Glendale,MO",38.5935,-90.3825,5866
6027,"Hutchins,TX",32.6421,-96.7093,5866
6028,"Chester,NY",41.357,-74.2769,5866
6029,"Belton,SC",34.5237,-82.4937,5865
6030,"Margate City,NJ",39.3307,-74.5071,5865
6031,"Posen,IL",41.6291,-87.6858,5865
6033,"Alma,AR",35.4919,-94.2165,5864
6032,"Dowagiac,MI",41.9834,-86.1126,5864
6034,"Las Flores,CA",33.5838,-117.6235,5861
6035,"Franklin Center,NJ",40.5321,-74.5415,5860
6036,"McKees Rocks,PA",40.4688,-80.063,5855
6037,"Paulsboro,NJ",39.84,-75.2397,5854
6038,"New Martinsville,WV",39.6636,-80.8569,5853
6039,"Breese,IL",38.6138,-89.523,5853
6040,"Mount Arlington,NJ",40.919,-74.639,5852
6041,"Old Fig Garden,CA",36.7989,-119.8051,5850
6042,"Silver Lakes,CA",34.7519,-117.3431,5849
6043,"Harris Hill,NY",42.973,-78.6793,5847
6044,"Carterville,IL",37.763,-89.0841,5847
6045,"Orchard Homes,MT",46.8559,-114.0778,5847
6047,"Prospect Park,NJ",40.938,-74.1736,5843
6046,"Littlefield,TX",33.9191,-102.3349,5843
6048,"Willow Park,TX",32.7548,-97.6499,5842
6049,"Hartwell,GA",34.3496,-82.9289,5841
6050,"Woodcliff Lake,NJ",41.0253,-74.0603,5839
6051,"Cave Creek,AZ",33.8513,-111.9801,5838
6052,"Chelsea,MI",42.3132,-84.0188,5837
6053,"Roseland,NJ",40.8208,-74.3085,5835
6054,"Cidra,PR",18.1775,-66.1582,5835
6055,"Greenwood,MO",38.8508,-94.3378,5833
6056,"Moosic,PA",41.3584,-75.7027,5832
6057,"Hellertown,PA",40.5811,-75.3378,5831
6058,"South Hooksett,NH",43.0337,-71.4256,5831
6060,"West Clarkston-Highland,WA",46.4022,-117.0628,5830
6059,"Berne,IN",40.6572,-84.9555,5830
6061,"Eldorado at Santa Fe,NM",35.5273,-105.934,5823
6062,"Mattydale,NY",43.0992,-76.1388,5820
6063,"Harvest,AL",34.8558,-86.7521,5819
6064,"Lebanon,KY",37.5689,-85.2578,5817
6065,"Brookshire,TX",29.7824,-95.9515,5816
6066,"Bright,IN",39.2254,-84.8613,5816
6067,"Volo,IL",42.3298,-88.1599,5813
6068,"Ramblewood,NJ",39.9322,-74.9527,5812
6069,"Lake Mohegan,NY",41.3165,-73.8475,5808
6070,"Beardstown,IL",39.9994,-90.4178,5807
6071,"Manasquan,NJ",40.1186,-74.045,5806
6072,"Marianna,FL",30.7943,-85.226,5803
6074,"Fellsmere,FL",27.7241,-80.5975,5800
6073,"West Bountiful,UT",40.8982,-111.9082,5800
6075,"Mount Zion,IL",39.7794,-88.8834,5795
6076,"Piedmont,SC",34.7074,-82.4651,5795
6077,"Plymouth,PA",41.2404,-75.9505,5794
6078,"Bay Harbor Islands,FL",25.8878,-80.1335,5793
6079,"Norwood,NJ",40.9933,-73.951,5793
6080,"Patterson,LA",29.6909,-91.3096,5792
6081,"Villa Park,CA",33.818,-117.8104,5790
6082,"Highgrove,CA",34.0106,-117.3098,5786
6083,"The Village of Indian Hill,OH",39.1916,-84.3344,5786
6084,"Conley,GA",33.6398,-84.3376,5783
6085,"Little Silver,NJ",40.3357,-74.0346,5782
6086,"Edna,TX",28.9757,-96.6483,5780
6087,"Peoria Heights,IL",40.7466,-89.57,5779
6088,"Hilton,NY",43.29,-77.7925,5777
6089,"Granite Shoals,TX",30.5897,-98.3715,5774
6091,"Fountainhead-Orchard Hills,MD",39.6878,-77.7173,5774
6090,"Palmview,TX",26.2303,-98.3791,5774
6092,"Eaton,CO",40.5256,-104.713,5773
6093,"Gas City,IN",40.4889,-85.5946,5772
6094,"Brownfields,LA",30.5467,-91.1225,5772
6095,"Attalla,AL",34.0049,-86.104,5771
6096,"Belding,MI",43.0968,-85.2331,5771
6097,"Crafton,PA",40.4333,-80.0712,5770
6098,"Washingtonville,NY",41.4296,-74.1578,5770
6099,"Brush,CO",40.2598,-103.6323,5769
6100,"White City,UT",40.5666,-111.8636,5768
6101,"Trenton,MO",40.0819,-93.603,5763
6102,"Fort Lee,VA",37.2357,-77.3325,5763
6104,"West Modesto,CA",37.618,-121.0343,5762
6103,"Oak Point,TX",33.1803,-96.9911,5762
6105,"Dickson City,PA",41.4684,-75.6358,5761
6106,"Hilmar-Irwin,CA",37.4045,-120.8504,5755
6107,"Violet,LA",29.8962,-89.892,5755
6108,"White Rock,NM",35.8075,-106.2067,5751
6109,"Flanders,NY",40.8925,-72.6049,5750
6110,"Sansom Park,TX",32.8028,-97.4021,5748
6111,"North Manchester,IN",41.0044,-85.775,5747
6112,"Asbury,IA",42.5119,-90.7795,5747
6113,"Fort Wright,KY",39.0462,-84.5362,5745
6114,"Rancho Murieta,CA",38.5085,-121.0716,5744
6115,"West Yarmouth,MA",41.6496,-70.2487,5741
6116,"Warrenton,OR",46.1685,-123.9302,5739
6117,"Sinton,TX",28.0392,-97.5154,5738
6118,"Fair Haven,NJ",40.3619,-74.0392,5736
6119,"Fabens,TX",31.5136,-106.1521,5736
6120,"Lee Acres,NM",36.7103,-108.0725,5735
6121,"Naples Park,FL",26.2633,-81.8094,5733
6122,"Benton,LA",32.6906,-93.74,5732
6123,"Fort Washington,PA",40.1407,-75.1925,5728
6124,"Crosspointe,VA",38.7253,-77.2638,5727
6125,"Mount Carmel,PA",40.7959,-76.4121,5724
6126,"Oceanport,NJ",40.316,-74.0205,5722
6127,"Bellevue,KY",39.1011,-84.4776,5721
6128,"South Haven,MI",42.4011,-86.2677,5719
6129,"Paola,KS",38.5784,-94.862,5719
6130,"Monroeville,AL",31.5162,-87.3279,5718
6131,"Zapata,TX",26.9027,-99.2612,5717
6132,"South Tucson,AZ",32.1955,-110.9692,5715
6133,"Grafton,WV",39.3409,-80.0161,5714
6134,"Rio Pinar,FL",28.5271,-81.2628,5713
6135,"Ulysses,KS",37.5774,-101.3549,5711
6136,"Lewisburg,PA",40.9642,-76.8901,5708
6137,"Dripping Springs,TX",30.1954,-98.094,5708
6138,"Grafton,OH",41.2808,-82.0367,5707
6139,"Highland,NY",41.7179,-73.9646,5707
6140,"Douglass Hills,KY",38.2366,-85.5499,5707
6141,"Spring Grove,IL",42.4543,-88.2402,5706
6142,"Woods Creek,WA",47.8821,-121.8982,5706
6143,"Laie,HI",21.6443,-157.928,5704
6146,"Nazareth,PA",40.74,-75.3132,5702
6144,"Belle Fourche,SD",44.6642,-103.8564,5702
6145,"Chickasaw,AL",30.7714,-88.0793,5702
6147,"Elmwood,LA",29.9555,-90.188,5698
6148,"Sharon Hill,PA",39.9075,-75.2678,5689
6149,"Wrightsville,GA",32.7265,-82.7197,5688
6150,"Linglestown,PA",40.3445,-76.795,5688
6151,"Media,PA",39.9198,-75.3888,5682
6152,"New Brighton,PA",40.7355,-80.3091,5679
6153,"Princeton,WV",37.3689,-81.0961,5675
6154,"Hollidaysburg,PA",40.4311,-78.393,5674
6155,"Loughman,FL",28.2381,-81.5685,5674
6156,"Manchester,WA",47.5519,-122.5517,5673
6157,"Dove Valley,CO",39.5741,-104.8289,5673
6158,"Tellico Village,TN",35.6977,-84.2661,5671
6160,"Philomath,OR",44.5422,-123.3599,5666
6159,"Estherville,IA",43.3998,-94.8343,5666
6161,"Greenbrier,AR",35.2289,-92.3836,5665
6162,"Wilton,CA",38.413,-121.2127,5665
6163,"Mathis,TX",28.0909,-97.817,5662
6164,"Hartford City,IN",40.4537,-85.3736,5660
6165,"Wayne,NE",42.2379,-97.01,5660
6166,"Eastwood,MI",42.3028,-85.5447,5656
6167,"Richmond,MO",39.2755,-93.9731,5653
6168,"Gardiner,ME",44.191,-69.7921,5653
6169,"Wilmington,IL",41.3204,-88.164,5653
6170,"Surfside,FL",25.8787,-80.125,5651
6171,"Paoli,PA",40.042,-75.4912,5651
6174,"Dandridge,TN",36.0285,-83.4308,5647
6175,"Cambria,CA",35.5523,-121.0847,5647
6172,"Starke,FL",29.9474,-82.1129,5647
6173,"East Flat Rock,NC",35.2802,-82.4171,5647
6176,"Corydon,IN",38.213,-86.1257,5645
6177,"Pontoon Beach,IL",38.7208,-90.0609,5641
6178,"Byron,MN",44.0379,-92.6411,5639
6179,"Wyndmoor,PA",40.0856,-75.1941,5638
6180,"Samsula-Spruce Creek,FL",29.0484,-81.0628,5637
6181,"Zephyrhills South,FL",28.2152,-82.1886,5637
6182,"Lakehills,TX",29.6237,-98.9448,5631
6183,"Alva,OK",36.7892,-98.6648,5628
6184,"Milton,WI",42.7751,-88.943,5627
6185,"Oreland,PA",40.1148,-75.1801,5625
6188,"Willow Springs,IL",41.7332,-87.8859,5621
6187,"Olivarez,TX",26.2285,-97.9931,5621
6186,"Groveport,OH",39.8585,-82.8978,5621
6189,"Jonesborough,TN",36.2959,-82.4766,5611
6190,"Kingstree,SC",33.6665,-79.8292,5610
6191,"Anna,IL",37.4612,-89.2388,5610
6192,"Lake Delton,WI",43.5932,-89.7842,5609
6193,"Dayton,KY",39.1127,-84.464,5609
6194,"Cottleville,MO",38.7513,-90.6582,5608
6195,"Bowling Green,MO",39.3447,-91.2032,5608
6196,"Blaine,WA",48.9839,-122.7414,5607
6197,"Lackland AFB,TX",29.3867,-98.6179,5606
6198,"Elverta,CA",38.7185,-121.4455,5606
6199,"Mansfield,LA",32.0355,-93.7004,5604
6200,"Rusk,TX",31.7978,-95.1491,5602
6201,"Linton,IN",39.0356,-87.1586,5596
6202,"Semmes,AL",30.7941,-88.2358,5594
6204,"Honesdale,PA",41.5774,-75.2524,5589
6203,"Palmview South,TX",26.2164,-98.378,5589
6205,"Warren,AR",33.6113,-92.0677,5587
6206,"Tonganoxie,KS",39.1083,-95.0829,5583
6207,"Marlin,TX",31.3085,-96.8934,5581
6208,"Oxford,PA",39.7858,-75.9801,5581
6209,"Islip Terrace,NY",40.7506,-73.1872,5579
6210,"Bessemer City,NC",35.2841,-81.283,5577
6211,"Siesta Key,FL",27.2779,-82.5516,5573
6212,"New Carlisle,OH",39.9446,-84.0257,5568
6213,"Deer Park,OH",39.2039,-84.3977,5566
6214,"Slinger,WI",43.3318,-88.2799,5565
6215,"Lake Bluff,IL",42.2826,-87.851,5562
6216,"Waterford,WI",42.7646,-88.216,5562
6218,"Eureka,IL",40.7148,-89.2775,5560
6217,"Frankenmuth,MI",43.3321,-83.7395,5560
6219,"Stroudsburg,PA",40.9838,-75.1972,5558
6220,"Duquesne,PA",40.3732,-79.8502,5557
6221,"Preston,ID",42.0989,-111.8799,5557
6222,"Tracyton,WA",47.6095,-122.6533,5556
6223,"Nashville,NC",35.9692,-77.9555,5554
6224,"Leadville,CO",39.2473,-106.2934,5554
6225,"Ceiba,PR",18.265,-65.6488,5551
6226,"Berryville,AR",36.3713,-93.5704,5550
6227,"Vinita,OK",36.6364,-95.177,5550
6230,"Buckner,KY",38.3867,-85.4503,5545
6229,"Belmar,NJ",40.1798,-74.0255,5545
6228,"Connell,WA",46.6622,-118.8404,5545
6231,"Taylorsville,NC",35.9175,-81.1754,5544
6232,"Glencoe,MN",44.7699,-94.1512,5544
6233,"Wappingers Falls,NY",41.5984,-73.9182,5544
6234,"Lake Park,GA",30.6852,-83.1875,5544
6235,"Ada,OH",40.7681,-83.8253,5544
6236,"Exeter,PA",41.3338,-75.8214,5541
6237,"Hidden Valley Lake,CA",38.8003,-122.5505,5539
6238,"Waterville,OH",41.5015,-83.7365,5539
6239,"Waimanalo,HI",21.3421,-157.7303,5538
6240,"Anamosa,IA",42.1091,-91.2758,5537
6241,"Zeeland,MI",42.8139,-86.0129,5536
6242,"Forest,MS",32.3595,-89.4761,5536
6244,"Monticello,IL",40.0341,-88.5729,5534
6243,"Pelham Manor,NY",40.893,-73.8057,5534
6245,"Colorado City,TX",32.3994,-100.8582,5533
6246,"Weldon Spring,MO",38.7118,-90.6513,5533
6247,"Hidden Valley,IN",39.1673,-84.8444,5531
6248,"Shaw Heights,CO",39.8566,-105.039,5529
6249,"Falcon Heights,MN",44.9899,-93.177,5528
6250,"Strawberry,CA",37.8925,-122.5078,5527
6251,"Atlanta,TX",33.1136,-94.1672,5526
6252,"Palm Springs North,FL",25.9351,-80.3339,5525
6253,"Weiser,ID",44.2547,-116.9689,5524
6254,"Yosemite Lakes,CA",37.1885,-119.7723,5524
6255,"Clare,MI",43.8258,-84.763,5522
6257,"Germantown,OH",39.6324,-84.3645,5519
6256,"Highland Lakes,AL",33.397,-86.6497,5519
6258,"Baxley,GA",31.7643,-82.3508,5515
6259,"Santa Teresa,NM",31.8701,-106.6714,5515
6260,"Carlinville,IL",39.2774,-89.8761,5514
6261,"Sherwood Manor,CT",42.0125,-72.566,5513
6262,"Elberton,GA",34.1064,-82.8705,5512
6263,"Kayenta,AZ",36.7144,-110.2589,5512
6264,"Winston,OR",43.12,-123.4242,5511
6265,"Wellston,OH",39.1172,-82.5375,5507
6266,"Rockdale,TX",30.6542,-97.0089,5503
6267,"Holdenville,OK",35.0836,-96.4004,5501
6268,"Swartz Creek,MI",42.9626,-83.826,5501
6269,"Mena,AR",34.5812,-94.2369,5490
6270,"Stokesdale,NC",36.2318,-79.9834,5489
6271,"Fort Plain,NY",42.9316,-74.6277,5488
6272,"Kalaheo,HI",21.9159,-159.5236,5487
6273,"Wolfforth,TX",33.5148,-102.0066,5486
6274,"Fairview,NY",41.732,-73.9139,5486
6275,"Manteo,NC",35.9013,-75.661,5482
6276,"Peculiar,MO",38.7306,-94.4736,5478
6277,"Muldrow,OK",35.4039,-94.5969,5478
6278,"Breckenridge,TX",32.7566,-98.9125,5478
6279,"Somerdale,NJ",39.8454,-75.0218,5477
6280,"Sparta,TN",35.9347,-85.4726,5476
6281,"Dulles Town Center,VA",39.0265,-77.4196,5475
6282,"Indian Wells,CA",33.7036,-116.3396,5470
6283,"Williams,CA",39.1498,-122.1389,5469
6284,"Charleston,MO",36.9179,-89.3344,5468
6285,"Cameron,TX",30.8608,-96.9762,5464
6286,"New Holland,PA",40.1008,-76.09,5464
6287,"Pana,IL",39.3828,-89.0642,5463
6288,"Woodside,CA",37.4222,-122.2591,5458
6289,"Adel,IA",41.6121,-94.0129,5455
6290,"Waipio Acres,HI",21.4689,-158.0173,5451
6291,"Jim Thorpe,PA",40.8712,-75.7433,5449
6292,"Terrell Hills,TX",29.4771,-98.4472,5447
6293,"Carlisle,OH",39.5807,-84.3201,5446
6294,"Colby,KS",39.3843,-101.0459,5445
6295,"Centerville,IA",40.7294,-92.8718,5445
6296,"Jamul,CA",32.7184,-116.8709,5445
6297,"East Moriches,NY",40.8097,-72.7581,5445
6298,"Springhill,LA",33.0019,-93.4613,5444
6299,"South Pittsburg,TN",35.0111,-85.7183,5439
6300,"Eaton Rapids,MI",42.5092,-84.653,5439
6301,"Gilbertsville,PA",40.3219,-75.609,5438
6302,"Robbins,IL",41.6431,-87.708,5438
6303,"South Highpoint,FL",27.9086,-82.7162,5435
6304,"Northwood,OH",41.6089,-83.4836,5434
6305,"St. Augustine South,FL",29.8449,-81.3156,5431
6306,"Black River Falls,WI",44.2981,-90.842,5430
6307,"Honeoye Falls,NY",42.9557,-77.5903,5428
6308,"Fruitland,ID",44.0195,-116.9221,5426
6309,"Rockwood,TN",35.8693,-84.6731,5425
6310,"Coraopolis,PA",40.5148,-80.1627,5424
6311,"Shady Side,MD",38.8285,-76.5211,5423
6312,"Waynesboro,GA",33.0909,-82.0146,5422
6313,"Monaca,PA",40.6833,-80.2736,5421
6314,"Jackson,GA",33.292,-83.9678,5418
6315,"Lafayette,TN",36.5242,-86.0307,5417
6316,"Angier,NC",35.512,-78.7405,5415
6317,"Batesburg-Leesville,SC",33.9125,-81.5313,5415
6318,"Denver City,TX",32.968,-102.8318,5413
6319,"Chadron,NE",42.826,-103.0025,5412
6320,"Ferriday,LA",31.6343,-91.5562,5412
6321,"New Hempstead,NY",41.1488,-74.0485,5410
6322,"Coal City,IL",41.2772,-88.2803,5409
6323,"Canal Fulton,OH",40.8895,-81.5882,5408
6324,"Holdrege,NE",40.4395,-99.3773,5408
6325,"East Port Orchard,WA",47.5193,-122.6183,5407
6326,"Salamanca,NY",42.1631,-78.7233,5402
6327,"Valparaiso,FL",30.4926,-86.5079,5401
6328,"Valatie,NY",42.4134,-73.6778,5400
6329,"Algona,IA",43.0743,-94.2302,5397
6330,"Mocksville,NC",35.9006,-80.5631,5397
6331,"Friendship Heights Village,MD",38.9633,-77.09,5396
6332,"Palermo,CA",39.4313,-121.5225,5395
6333,"Floral City,FL",28.7065,-82.309,5395
6334,"Centerport,NY",40.8943,-73.3714,5394
6335,"Pinckneyville,IL",38.0851,-89.3718,5393
6336,"New Castle,DE",39.6685,-75.5692,5392
6337,"Smiths Station,AL",32.5284,-85.096,5391
6339,"Manitou Springs,CO",38.8576,-104.9128,5390
6338,"Warm Mineral Springs,FL",27.0469,-82.2702,5390
6340,"Northfield,IL",42.1026,-87.7791,5386
6341,"Berlin,WI",43.9704,-88.9505,5385
6342,"Central,SC",34.7234,-82.7787,5385
6343,"La Grange,TX",29.9129,-96.8767,5384
6344,"Winterset,IA",41.3457,-94.0137,5383
6345,"Lemmon Valley,NV",39.6879,-119.8364,5383
6346,"Exton,PA",40.0307,-75.6303,5382
6347,"Bellows Falls,VT",43.1344,-72.455,5381
6348,"Orwigsburg,PA",40.6541,-76.104,5376
6349,"Citrus Park,AZ",33.5304,-112.444,5376
6350,"Caldwell,OH",39.7467,-81.5127,5374
6352,"Lisbon,OH",40.7752,-80.7628,5372
6351,"Cleveland,GA",34.5971,-83.7621,5372
6353,"Polson,MT",47.6886,-114.1411,5370
6354,"Cavalero,WA",47.9846,-122.0743,5370
6355,"Kaser,NY",41.1214,-74.0686,5368
6356,"Estacada,OR",45.2987,-122.3338,5368
6357,"Chackbay,LA",29.8817,-90.7742,5368
6358,"Manchester,MD",39.6584,-76.8881,5367
6359,"Clarinda,IA",40.738,-95.034,5366
6360,"Sunset,UT",41.1392,-112.0285,5364
6361,"Wind Lake,WI",42.823,-88.1573,5364
6362,"Penn Estates,PA",41.0346,-75.2417,5363
6363,"St. Paul Park,MN",44.836,-92.9949,5362
6364,"Simonton Lake,IN",41.7478,-85.9657,5362
6365,"Ward,AR",35.0117,-91.9577,5358
6367,"Añasco,PR",18.286,-67.1411,5355
6366,"Hockinson,WA",45.7302,-122.4833,5355
6368,"Englewood Cliffs,NJ",40.8822,-73.9466,5354
6369,"James City,NC",35.0592,-77.02,5354
6370,"Anthony,TX",31.9876,-106.5933,5352
6371,"Shepherdstown,WV",39.4318,-77.8048,5351
6372,"North Oaks,MN",45.1002,-93.0882,5351
6373,"Mattawa,WA",46.737,-119.904,5349
6374,"Caruthersville,MO",36.1814,-89.6664,5348
6375,"Port LaBelle,FL",26.7493,-81.3876,5348
6376,"Williamson,AZ",34.7082,-112.5342,5347
6377,"Travelers Rest,SC",34.9684,-82.4417,5346
6378,"Rincon Valley,AZ",32.1101,-110.6889,5346
6379,"East Quogue,NY",40.8489,-72.5783,5343
6380,"Macon,MO",39.7424,-92.4712,5341
6381,"Morganfield,KY",37.6869,-87.8876,5337
6382,"Apple Valley,OH",40.4389,-82.3481,5337
6383,"Palmerton,PA",40.8023,-75.616,5336
6384,"San Leon,TX",29.4901,-94.9403,5336
6385,"Edgewater,CO",39.7507,-105.0626,5335
6386,"Jonesboro,LA",32.2348,-92.7098,5333
6387,"Morris,MN",45.5856,-95.9048,5333
6388,"McGregor,TX",31.4187,-97.4283,5331
6389,"Westernport,MD",39.488,-79.0429,5330
6390,"Kensington,CA",37.9084,-122.2805,5329
6391,"Wake Village,TX",33.424,-94.1188,5327
6392,"Avondale,LA",29.9072,-90.1933,5321
6393,"Hawaiian Beaches,HI",19.5423,-154.9223,5320
6394,"Shillington,PA",40.3029,-75.967,5319
6395,"McKenzie,TN",36.1371,-88.5077,5315
6396,"Uhrichsville,OH",40.4005,-81.3515,5314
6397,"Lehighton,PA",40.8306,-75.7166,5313
6398,"Minot AFB,ND",48.4209,-101.3381,5312
6399,"Fort Rucker,AL",31.3428,-85.7154,5311
6400,"Fruitland,MD",38.3214,-75.6246,5309
6401,"Savannah,MO",39.9391,-94.8279,5307
6402,"Fairport,NY",43.099,-77.4427,5305
6403,"Union Beach,NJ",40.4454,-74.1699,5305
6404,"Pawcatuck,CT",41.3774,-71.8492,5305
6405,"Hightstown,NJ",40.2686,-74.5253,5304
6407,"Brent,AL",32.9421,-87.1753,5302
6408,"Eagleville,PA",40.1604,-75.409,5302
6406,"Brady,TX",31.1322,-99.3697,5302
6409,"Bulverde,TX",29.7744,-98.4364,5300
6410,"Paxtonia,PA",40.3166,-76.7884,5296
6411,"Waynesville,MO",37.8207,-92.22,5295
6412,"Mount Carmel,TN",36.562,-82.6618,5294
6413,"Kings Point,NY",40.8162,-73.7407,5292
6414,"Bear Valley Springs,CA",35.1775,-118.646,5292
6415,"Orange,VA",38.2486,-78.1127,5291
6416,"Kahaluu-Keauhou,HI",19.5726,-155.958,5291
6417,"Iola,KS",37.9274,-95.4006,5288
6418,"Zephyrhills West,FL",28.2311,-82.2052,5287
6419,"Garnet,CA",33.9179,-116.4796,5285
6420,"Lake Fenton,MI",42.8453,-83.7086,5284
6422,"South Sarasota,FL",27.2856,-82.5333,5283
6421,"Old Bethpage,NY",40.7557,-73.4544,5283
6423,"Midway,UT",40.5183,-111.4745,5280
6426,"St. Clair,MI",42.8262,-82.493,5279
6424,"Big Bear Lake,CA",34.2429,-116.8951,5279
6425,"Titusville,PA",41.6273,-79.6699,5279
6427,"Grayson,KY",38.3317,-82.9371,5277
6428,"Red Oak,IA",41.0141,-95.2248,5276
6429,"Cave Springs,AR",36.2701,-94.2225,5276
6430,"Wadesboro,NC",34.9645,-80.0746,5275
6431,"Ripley,MS",34.7321,-88.9444,5273
6432,"Hawkinsville,GA",32.2964,-83.4814,5270
6433,"Forsyth,GA",33.0347,-83.9381,5270
6434,"Rothschild,WI",44.8761,-89.6173,5267
6435,"Delhi Hills,OH",39.0871,-84.6178,5266
6436,"Belvedere,SC",33.5369,-81.9424,5262
6437,"Pecan Acres,TX",32.9703,-97.4727,5259
6438,"Giddings,TX",30.1833,-96.9279,5254
6439,"Venus,TX",32.4312,-97.102,5252
6440,"Perry,UT",41.4648,-112.0401,5248
6441,"Carlyss,LA",30.1761,-93.3704,5248
6442,"Santa Isabel,PR",17.9687,-66.4049,5248
6443,"Calistoga,CA",38.5818,-122.5824,5247
6444,"Odessa,MO",38.9988,-93.9666,5246
6445,"Poolesville,MD",39.1423,-77.4102,5244
6446,"Livingston,TX",30.71,-94.9381,5242
6447,"Walkertown,NC",36.1578,-80.1642,5242
6448,"Osceola,IA",41.0302,-93.7829,5242
6449,"Yarmouth Port,MA",41.71,-70.2257,5242
6450,"Briar,TX",32.9884,-97.5528,5241
6451,"Ranson,WV",39.325,-77.8666,5239
6452,"Salem,NJ",39.5681,-75.4724,5235
6453,"Lake Wildwood,CA",39.235,-121.2003,5232
6454,"Hendron,KY",37.0346,-88.6437,5228
6455,"Bangor,PA",40.8678,-75.2085,5228
6456,"Hollywood,SC",32.7523,-80.2106,5227
6457,"Byron,GA",32.6474,-83.7541,5226
6458,"Ballston Spa,NY",43.0068,-73.8525,5226
6459,"Bisbee,AZ",31.4126,-109.9179,5225
6460,"Albertson,NY",40.7715,-73.6482,5225
6461,"Springfield,GA",32.3634,-81.3029,5224
6462,"Highwood,IL",42.206,-87.8128,5224
6463,"Chisago City,MN",45.3474,-92.9116,5224
6464,"Union City,IN",40.1995,-84.8206,5223
6465,"Myrtletown,CA",40.7888,-124.1286,5222
6466,"Gilmer,TX",32.7317,-94.946,5220
6467,"Williamsville,NY",42.9623,-78.7418,5220
6468,"Layhill,MD",39.087,-77.0401,5216
6469,"Elmsford,NY",41.0541,-73.8143,5216
6470,"Center,TX",31.793,-94.1796,5215
6471,"Cutler,CA",36.5263,-119.2884,5214
6472,"Farmers Loop,AK",64.9061,-147.6957,5214
6473,"Naguabo,PR",18.2116,-65.737,5210
6474,"Montrose,MN",45.0668,-93.9206,5208
6475,"Pinardville,NH",43.001,-71.5171,5208
6476,"Aberdeen,MS",33.8287,-88.5539,5205
6478,"Hutchinson Island South,FL",27.3243,-80.2425,5204
6477,"Diboll,TX",31.1881,-94.783,5204
6479,"Williamston,NC",35.8468,-77.0655,5202
6480,"Ravena,NY",42.4755,-73.8113,5202
6481,"Ettrick,VA",37.2435,-77.4287,5201
6482,"Thatcher,AZ",32.832,-109.7595,5200
6483,"South Bay,FL",26.677,-80.7265,5200
6484,"Ocean Bluff-Brant Rock,MA",42.1006,-70.6625,5199
6485,"Springfield,MI",42.3246,-85.2371,5198
6486,"Timber Pines,FL",28.469,-82.5999,5198
6487,"West Wendover,NV",40.7407,-114.0783,5197
6488,"Obetz,OH",39.8671,-82.9451,5196
6489,"Twin Lakes,CA",36.9646,-121.9896,5196
6490,"DeWitt,IA",41.8227,-90.5448,5192
6492,"Paulden,AZ",34.8899,-112.4938,5189
6491,"Sawmills,NC",35.8162,-81.4779,5189
6493,"Attica,IN",40.2874,-87.2452,5187
6494,"Mount Olive,NC",35.1997,-78.0662,5183
6495,"Boulder Creek,CA",37.1341,-122.1271,5182
6496,"Tichigan,WI",42.8087,-88.215,5179
6497,"Parker,TX",33.057,-96.6248,5177
6498,"Dunlap,TN",35.3675,-85.3899,5176
6499,"Doffing,TX",26.2788,-98.3856,5176
6500,"Collegeville,PA",40.1873,-75.4581,5174
6501,"West Pleasant View,CO",39.732,-105.1785,5173
6502,"Broadmoor,CA",37.6914,-122.4811,5170
6503,"Grandwood Park,IL",42.3929,-87.9871,5170
6505,"Sterling,AK",60.5405,-150.8089,5169
6504,"Creve Coeur,IL",40.6425,-89.5983,5169
6506,"Crawfordville,FL",30.1995,-84.3634,5164
6507,"Lake City,MN",44.4453,-92.2796,5162
6508,"River Ridge,FL",28.2669,-82.6257,5157
6509,"Erwin,NC",35.3226,-78.6734,5156
6510,"Grosse Pointe,MI",42.3915,-82.9118,5154
6511,"Blauvelt,NY",41.0689,-73.9545,5152
6512,"Hanamaulu,HI",21.9954,-159.3493,5150
6513,"Bliss Corner,MA",41.6054,-70.9421,5150
6514,"Grambling,LA",32.5276,-92.7124,5150
6515,"Bret Harte,CA",37.6021,-121.0045,5148
6516,"Ottawa,OH",41.0203,-84.0354,5147
6517,"Birdsboro,PA",40.262,-75.8099,5143
6519,"Peñuelas,PR",18.0595,-66.7206,5142
6518,"Bristol,WI",42.5378,-88.0149,5142
6520,"St. Clairsville,OH",40.0792,-80.8997,5141
6521,"Ayden,NC",35.4694,-77.4167,5141
6522,"Glendale,CO",39.7036,-104.9352,5141
6523,"Turtle Creek,PA",40.4085,-79.8214,5138
6524,"Margaret,AL",33.6735,-86.468,5137
6525,"Colville,WA",48.5454,-117.8986,5135
6526,"Carle Place,NY",40.75,-73.6122,5131
